date,state,state_name,is_swing,trump_pct,trump_hi,trump_lo,dem_pct,dem_hi,dem_lo,dem_candidate,kennedy_pct,kennedy_hi,kennedy_lo,trump_lead
2024-07-21,AZ,Arizona,True,45.040949999999995,46.966595000000005,43.10702,39.5146,41.55551,37.4524025,Biden,7.283860000000001,9.53693025,5.0155104999999995,5.526349999999994
2024-08-01,AZ,Arizona,True,45.8746,47.994899999999994,43.57709,43.54575,46.1479375,41.110085,Harris,4.978625,7.277512249999999,2.8009772500000003,2.3288500000000028
2024-08-02,AZ,Arizona,True,45.8048,48.1189025,43.4331875,43.7277,46.32669749999999,41.039215,Harris,4.987615,7.250828999999999,2.7871437500000003,2.0771000000000015
2024-08-03,AZ,Arizona,True,45.8463,48.25701,43.4438,43.68015,46.349749999999986,41.11602,Harris,5.041235,7.28265875,2.81566825,2.166150000000002
2024-08-04,AZ,Arizona,True,45.92985,48.3564025,43.608147499999994,43.9024,46.559535,41.249745,Harris,4.71357,7.01143675,2.48379325,2.0274500000000018
2024-08-05,AZ,Arizona,True,45.84125,48.299027499999994,43.4671725,44.0405,46.893205,41.421625,Harris,4.75727,7.1437637499999935,2.4914047499999996,1.8007500000000007
2024-08-06,AZ,Arizona,True,45.3732,47.66208999999999,43.1990475,44.1139,46.56748499999999,41.509955,Harris,4.62212,6.648959999999998,2.55486075,1.259299999999996
2024-08-07,AZ,Arizona,True,45.413799999999995,47.72109,43.214505,44.25895,46.801495,41.90397,Harris,4.576245,6.778793749999998,2.399195,1.1548499999999962
2024-08-08,AZ,Arizona,True,44.792649999999995,47.094672499999994,42.313039999999994,44.34635,46.722595,41.8636725,Harris,4.569685,6.6955919999999995,2.269627,0.4462999999999937
2024-08-09,AZ,Arizona,True,44.84,47.067555,42.482695,44.40375,46.910597499999994,42.05846,Harris,4.428955,6.62631675,2.1653575,0.43625000000000114
2024-08-10,AZ,Arizona,True,44.7732,46.9816325,42.56355250000001,44.87855,47.1398775,42.67956,Harris,4.418875,6.650768,2.316338,-0.10534999999999428
2024-08-11,AZ,Arizona,True,44.8036,46.91188,42.531525,44.81655,47.2394875,42.510392499999995,Harris,4.5495,6.539828749999999,2.2240520000000004,-0.012949999999996464
2024-08-12,AZ,Arizona,True,44.79145,46.98253,42.4700975,45.0974,47.59059,42.6956525,Harris,4.2206399999999995,6.161358499999998,2.2693825,-0.30595000000000283
